frame_index,time_index,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,x_mm,y_mm,z_mm,phi_rad,theta_rad,psi_rad,target_x_mm,target_y_mm,target_z_mm,target_phi_rad,target_theta_rad,target_psi_rad,collision,min_clearance_mm
30,0.25210084033613445,15.980045506996834,-4.225174222742739,6.395266438914974,-0.03734562874268868,-30.04271870399747,31.268286532327025,383.61184181536134,109.88218785713846,815.1632222704579,-1.948425812759907,-0.8570648174540655,-0.7754251096767492,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,150.2493851345897
31,0.2605042016806723,16.512713690563395,-4.36601336350083,6.608441986878805,-0.03859048303411163,-31.04414266079738,32.310562750071256,381.1800336403901,113.03238670186985,815.8242601752917,-1.9340223976563147,-0.8345131188684686,-0.7706947536591122,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,150.16262155161536
32,0.2689075630252101,17.04538187412996,-4.506852504258922,6.821617534842638,-0.03983533732553459,-32.0455666175973,33.352838967815494,378.704468668639,116.14128964632863,816.4727566226201,-1.9194224868885181,-0.8120915046225181,-0.7657819126726192,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,150.064291063229
33,0.2773109243697479,17.57805005769652,-4.647691645017013,7.0347930828064715,-0.04108019161695755,-33.04699057439722,34.39511518555973,376.1859269503318,119.20823771439981,817.1084077253336,-1.9046233360262286,-0.7898055172473576,-0.7606840151117656,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,149.9543978114442
34,0.2857142857142857,18.11071824126308,-4.788530785775104,7.247968630770304,-0.0423250459083805,-34.04841453119713,35.43739140330396,373.62520226798256,122.23258801094256,817.7309124207516,-1.8896221330619583,-0.7676608322090898,-0.7553984290800891,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,149.83294652075696
35,0.29411764705882354,18.643386424829643,-4.929369926533196,7.461144178734137,-0.04356990019980346,-35.04983848799705,36.4796676210482,371.02310176944655,125.21371403652313,818.3399725500769,-1.8744160023187781,-0.7456632624122279,-0.7499224664881498,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,149.699942498572
36,0.3025210084033613,19.1760546083962,-5.0702090672912865,7.674319726697968,-0.04481475449122641,-36.05126244479696,37.52194383879243,368.3804455932649,128.15100599327266,818.9352929370923,-1.8590020088425052,-0.723818762637065,-0.7442533876454075,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,149.55539163574667
37,0.31092436974789917,19.708722791962764,-5.2110482080493785,7.887495274661801,-0.04605960878264937,-37.05268640159688,38.56422005653667,365.6980664865205,131.04387108167703,819.5165814660705,-1.8433771633193679,-0.7021334338900183,-0.7383884063874467,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,149.39930040725318
38,0.31932773109243695,20.241390975529324,-5.35188734880747,8.100670822625633,-0.04730446307407232,-38.05411035839679,39.60649627428089,362.976809415435,133.8917337881123,820.0835491588891,-1.8275384275620006,-0.6806135276434901,-0.7323246957818103,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,149.23167587296078
39,0.3277310924369748,20.774059159095888,-5.492726489565562,8.313846370589467,-0.04854931736549528,-39.05553431519671,40.64877249202513,360.21753116893626,136.69403616294576,820.6359102513203,-1.8114827206082749,-0.6592654499390901,-0.7260593944574121,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,149.05252567853998
40,0.33613445378151263,21.306727342662445,-5.633565630323652,8.527021918553299,-0.04979417165691823,-40.05695827199662,41.69104870976936,357.4210999554341,139.45023808902693,821.1733822684787,-1.795206925478966,-0.6380957653251921,-0.7195896136039864,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,148.83380143070457
41,0.3445378151260504,21.83939552622901,-5.774404771081744,8.740197466517131,-0.05103902594834119,-41.05838222879654,42.7333249275136,354.58839499304344,142.15981754040016,821.6956860994092,-1.7787078966414676,-0.6171112005967379,-0.7129124446893056,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,148.55805250826523
42,0.35294117647058826,22.37206370979557,-5.915243911839835,8.953373014480963,-0.052283880239764144,-42.05980618559646,43.77560114525783,351.72030609349997,144.82227083107634,822.2025460707912,-1.7619824682277279,-0.5963186483019964,-0.7060249679428543,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,148.2707827518049
43,0.36134453781512604,22.90473189336213,-6.056083052597926,9.166548562444795,-0.05352873453118711,-43.061230142396376,44.81787736300207,348.8177332400175,147.43711285370648,822.6936900197452,-1.7450274630550993,-0.5757251699775885,-0.6989242616552348,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,147.9720002499586
44,0.3697478991596639,23.43740007692869,-6.196922193356017,9.379724110408628,-0.054773588822610055,-44.06265409919629,45.8601535807463,345.8815861593372,150.00387730800773,823.1688493657174,-1.727839702498918,-0.5553379990695665,-0.6916074123427014,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,147.66171365826875
45,0.37815126050420167,23.970068260495253,-6.337761334114109,9.592899658372462,-0.05601844311403302,-45.064078055996205,46.90242979849054,342.9127838882306,152.5221169187979,823.6277591814253,-1.7104160172651572,-0.535164543494679,-0.6840715258258165,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,147.3399321994659
46,0.3865546218487395,24.50273644406181,-6.4786004748721995,9.806075206336292,-0.05726329740545597,-46.06550201279612,47.94470601623477,339.91225433470817,154.99140364350066,824.0701582628486,-1.6927532591104075,-0.5152123877921773,-0.676313739270143,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,147.006665663862
47,0.3949579831932773,25.035404627628374,-6.6194396156302915,10.019250754300126,-0.05850815169687893,-47.066925969596035,48.986982233979006,336.88093383420573,157.41132886899183,824.4957891982411,-1.6748483135545837,-0.4954892948126957,-0.6683312342350949,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,146.66192440985742
48,0.40336134453781514,25.568072811194938,-6.7602787563883835,10.232426302263958,-0.05975300598830189,-48.06834992639595,50.029258451723244,333.819766701008,159.7815035976613,824.9043984361505,-1.6566981136290397,-0.4760032068868527,-0.6601212507743756,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,146.30478122031212
49,0.4117647058823529,26.100740994761498,-6.901117897146474,10.44560185022779,-0.06099786027972484,-49.069773883195865,51.071534669467475,330.72970477518345,162.10155862257477,825.2957363524271,-1.6382996546990585,-0.4567622464123703,-0.6516811026277806,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,145.9323546019192
50,0.42016806722689076,26.63340917832806,-7.041957037904566,10.658777398191624,-0.0622427145711478,-50.07119783999578,52.11381088721171,327.6117069653007,164.37114469162404,825.6695573162004,-1.619650010394859,-0.437774715794719,-0.6430081935393563,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,145.54768666968863
51,0.42857142857142855,27.16607736189462,-7.182796178662657,10.871952946155455,-0.06348756886257075,-51.072621796795694,53.156087104955944,324.4667387872033,166.58993266056254,826.0256197548127,-1.60074634967918,-0.4190490966726414,-0.6341000347308772,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,145.15137017456908
52,0.4369747899159664,27.698745545461183,-7.323635319420748,11.085128494119289,-0.06473242315399372,-52.07404575359561,54.19836332270018,321.2957718991214,168.75761363482985,826.3636862176854,-1.5815859550720366,-0.40059404835648177,-0.6249542635521995,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,144.74341798259775
53,0.44537815126050423,28.23141372902774,-7.464474460178839,11.298304042083121,-0.06597727744541666,-53.075469710395524,55.240639540444405,318.0997836333969,170.8738991000751,826.6835234391061,-1.5621662420442592,-0.3824184054041147,-0.6155686633211234,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,144.3238435164538
54,0.453781512605042,28.764081912594303,-7.605313600936931,11.511479590046953,-0.06722213173683962,-54.07689366719545,56.28291575818864,314.8797565251091,172.9385210412979,826.9849023999193,-1.542484779580802,-0.36453117425655185,-0.6059411843548262,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,143.89266075638835
55,0.46218487394957986,29.296750096160864,-7.746152741695021,11.724655138010785,-0.06846698602826258,-55.07831762399536,57.325191975932874,311.6366778378843,174.95123205053022,827.2675983881027,-1.5225393119024178,-0.3469415288531135,-0.5960699661826294,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,143.4498842412752
56,0.47058823529411764,29.829418279727427,-7.886991882453113,11.937830685974617,-0.06971184031968554,-56.07974158079528,58.36746819367711,308.3715390871719,176.9118054229926,827.5313910582141,-1.5023277813200462,-0.32965880514449253,-0.585953360915654,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,142.99552906978428
57,0.4789915966386555,30.362086463293984,-8.027831023211204,12.15100623393845,-0.07095669461110848,-57.08116553759519,59.40974441142134,305.0853355612812,178.8200352416627,827.7760644896941,-1.481848352180083,-0.3126924944212994,-0.5755899577328526,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,142.52961090168412
58,0.48739495798319327,30.894754646860548,-8.168670163969296,12.364181781902284,-0.07220154890253144,-58.08258949439511,60.45202062916558,301.7790658404635,180.67573645020389,828.0014072440089,-1.4610994358405136,-0.2960522353758296,-0.5649786084247747,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,142.0521467279035
59,0.4957983193277311,31.42742283042711,-8.309509304727387,12.577357329866114,-0.0734464031939544,-59.08401345119502,61.49429684690981,298.4537313143329,182.478744914206,828.2072124206156,-1.440079716597748,-0.27974780481607997,-0.5541184539163806,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,141.5632067937817
60,0.5042016806722689,31.96009101399367,-8.450348445485478,12.790532877829948,-0.07469125748537736,-60.08543740799494,62.53657306465405,295.1103356979166,184.22891747070182,828.3932777117407,-1.4187881784618441,-0.26378910695354535,-0.5430089516681718,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,141.06284478218151
61,0.5126050420168067,32.49275919756023,-8.591187586243569,13.00370842579378,-0.0759361117768003,-61.08686136479485,63.57884928239828,291.74988454662713,185.92613196592544,828.5594054559515,-1.397224132653857,-0.24818616119027997,-0.531649903831033,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,140.5510839149361
62,0.5210084033613446,33.02542738112679,-8.73202672700166,13.21688397375761,-0.07718096606822326,-62.08828532159476,64.62112550014251,288.3733847704527,187.57028728129026,828.7054026905098,-1.3753872456733427,-0.23294908833621944,-0.5200414860046169,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,140.02794815312257
63,0.5294117647058824,33.55809556469335,-8.872865867759753,13.430059521721446,-0.07842582035964622,-63.089709278394686,65.66340171788676,284.9818441476554,189.16130334756892,828.8310812024955,-1.3532775677569242,-0.21808809519503586,-0.5081842764220671,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,139.49346220488147
64,0.5378151260504201,34.09076374825992,-9.013705008517844,13.643235069685277,-0.07967067465106918,-64.0911332351946,66.70567793563099,281.5762708382762,190.699121147267,828.9362575786797,-1.3308955615205407,-0.2036134574659534,-0.4960792853557413,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,138.94765153364736
65,0.5462184873949579,34.623431931826474,-9.154544149275935,13.856410617649109,-0.08091552894249213,-65.09255719199452,67.74795415337522,278.1576728977372,192.18370270518705,829.020753254144,-1.3082421305489988,-0.18953550092012533,-0.4837279845097145,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,138.39054236680838
66,0.5546218487394958,35.15610011539304,-9.295383290034026,14.069586165612943,-0.0821603832339151,-66.09398114879444,68.79023037111946,274.7270577908393,193.615031067191,829.0843945596258,-1.2853186476672438,-0.17586458082348033,-0.47113233613578803,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,137.82216170481448
67,0.5630252100840336,35.6887682989596,-9.436222430792117,14.282761713576775,-0.08340523752533804,-67.09540510559435,69.8325065888637,271.28543190644757,194.99311026717206,829.1270127675791,-1.2621269825989383,-0.16261105959343394,-0.4582948215810855,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,137.242537330755
68,0.5714285714285714,36.22143648252616,-9.577061571550209,14.495937261540607,-0.084650091816761,-68.09682906239426,70.87478280660793,267.8338000731588,196.31796528225763,829.1484441369404,-1.23866952869027,-0.14978528269456667,-0.44521846894776496,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,136.65169782042753
69,0.5798319327731093,36.754104666092715,-9.7179007123083,14.70911280950444,-0.08589494610818395,-69.09825301919417,71.91705902435216,264.3731650762432,197.58964197627108,829.1485299565854,-1.2149492283511045,-0.13739755279827828,-0.431906879519822,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,136.04967255292073
70,0.5882352941176471,37.286772849659286,-9.858739853066393,14.922288357468274,-0.08713980039960692,-70.0996769759941,72.9593352420964,260.90452717615733,198.80820703148794,829.127116587468,-1.190969596842663,-0.12545810225342993,-0.41836425258916343,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,135.43649172173625
71,0.5966386554621849,37.81944103322584,-9.999578993824484,15.135463905432106,-0.08838465469102988,-71.10110093279401,74.00161145984063,257.4288836289129,199.9737478687284,829.0840555034273,-1.1667347440217,-0.11397706393894311,-0.40459540829417073,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,134.81218634647541
72,0.6050420168067226,38.3521092167924,-10.140418134582573,15.348639453395936,-0.08962950898245282,-72.10252488959392,75.04388767758486,253.94722820859815,201.08637255583736,829.0192033306539,-1.1422493936367466,-0.10296444059500605,-0.39060580806978834,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,134.17678828511785
73,0.6134453781512605,38.88477740035896,-10.281257275340664,15.561815001359768,-0.09087436327387578,-73.10394884639383,76.0861638953291,250.46055073233748,202.14620970460948,828.9324218858053,-1.117518899763375,-0.09243007275662242,-0.37640157229980326,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,133.5303302469218
74,0.6218487394957983,39.41744558392553,-10.422096416098757,15.774990549323602,-0.09211921756529874,-74.10537280319376,77.12844011307334,246.96983658797805,203.1534083562222,828.8235782127581,-1.0925492599636355,-0.08238360544133844,-0.3619894947604433,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,132.87284580597645
75,0.6302521008403361,39.950113767492084,-10.562935556856848,15.988166097287435,-0.0933640718567217,-75.10679675999367,78.17071633081756,243.47606626478884,204.10813785525116,828.6925446179915,-1.0673471247607447,-0.07283445377161683,-0.3473770534506645,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,132.20436941543946
76,0.6386554621848739,40.48278195105865,-10.70377469761494,16.201341645251265,-0.09460892614814465,-76.10822071679358,79.21299254856179,239.98021488745627,205.01058771234557,828.5391987045873,-1.041919803034655,-0.0637917677409295,-0.33257241741932847,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,131.52493642249397
77,0.6470588235294118,41.015450134625205,-10.84461383837303,16.414517193215097,-0.0958537804395676,-77.1096446735935,80.25526876630602,236.48325175365792,205.86096745564944,828.3634234048426,-1.0162752629679377,-0.0552643963605828,-0.31758444922363893,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,130.8345830840621
78,0.6554621848739496,41.548118318191776,-10.985452979131123,16.627692741178933,-0.09709863473099056,-78.11106863039342,81.29754498405026,232.9861398754952,206.65950647106501,828.1651070114833,-0.9904221282049782,-0.04726085145086535,-0.30242270268713395,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,130.13334658331394
79,0.6638655462184874,42.08078650175833,-11.126292119889213,16.840868289142765,-0.09834348902241352,-79.11249258719333,82.33982120179449,229.48983552506002,207.4064538314538,827.9441432074722,-0.9643696689310498,-0.039789271364583864,-0.287097415669493,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,129.4212650470132
80,0.6722689075630253,42.61345468532489,-11.267131260647304,17.054043837106597,-0.09958834331383647,-80.11391654399324,83.38209741953872,225.99528778441174,208.10207811488814,827.700431094402,-0.9381277876312929,-0.032857384952649164,-0.2716194976143267,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,128.69837756374386
81,0.680672268907563,43.14612286889146,-11.407970401405397,17.26721938507043,-0.10083319760525944,-81.11534050079317,84.42437363728297,222.50343810023608,208.74666721206367,827.4338752194672,-0.9117069993526351,-0.026472476099329567,-0.2560005117045814,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,127.96472420306404
