frame_index,time_index,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,x_mm,y_mm,z_mm,phi_rad,theta_rad,psi_rad,target_x_mm,target_y_mm,target_z_mm,target_phi_rad,target_theta_rad,target_psi_rad,collision,min_clearance_mm
10,0.08403361344537816,5.316350725735017,-1.4153132189608257,2.1395336718010562,-0.03201082570987172,-10.040906168075047,10.438940225663519,421.95265686134843,39.27284032718028,799.8284121901052,-2.2004161611377255,-1.3276138514453473,-0.8334498301555618,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,148.4868494295678
11,0.09243697478991597,5.847985798308518,-1.5568445408569083,2.3534870389811617,-0.035211908280858885,-11.044996784882551,11.48283424822987,420.5317261141929,43.08162389927934,800.6756332367455,-2.189495962366765,-1.303436230921384,-0.8319354387053128,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,148.70517401024696
12,0.10084033613445378,6.379620870882022,-1.698375862752991,2.5674404061612677,-0.03841299085184607,-12.049087401690057,12.526728270796225,419.0548113007769,46.86515607938687,801.5168025842778,-2.1784156198386357,-1.2792991714998307,-0.8302732056633539,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,148.91193436025281
13,0.1092436974789916,6.911255943455523,-1.8399071846490735,2.781393773341373,-0.041614073422833235,-13.053178018497562,13.570622293362577,417.5223528520803,50.622532852883374,802.3515746799017,-2.1671740910411894,-1.2552065349679207,-0.8284621448283499,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,149.10712482418043
14,0.11764705882352941,7.442891016029025,-1.981438506545156,2.9953471405214787,-0.0448151559938204,-14.057268635305066,14.614516315928928,415.93481045168346,54.35285838963459,803.1796050956034,-2.155770242467774,-1.2311622290904496,-0.8265011841301408,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,149.29074032242724
15,0.12605042016806722,7.974526088602526,-2.1229698284412386,3.209300507701584,-0.04801623856480758,-15.06135925211257,15.65841033849528,414.29266286354266,58.055245491773135,804.000550619463,-2.1442028496221024,-1.2071702116347662,-0.8243891656930223,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,149.4627763505347
16,0.13445378151260504,8.506161161176028,-2.2645011503373214,3.42325387488169,-0.05121732113579475,-16.065449868920073,16.702304361061632,412.59640774871184,61.72881603749597,804.8140693466432,-2.1324705970610545,-1.1832344944388502,-0.8221248459420782,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,149.62322897864436
17,0.14285714285714285,9.03779623374953,-2.4060324722334037,3.6372072420617956,-0.05441840370678192,-17.06954048572758,17.746198383627984,410.8465614711073,65.37270142059992,805.6198207700359,-2.12057207848484,-1.1593591475243965,-0.8197068957621412,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,149.77209485106602
18,0.15126050420168066,9.56943130632303,-2.5475637941294864,3.851160609241901,-0.05761948627776909,-18.073631102535085,18.790092406194336,409.0436588924231,68.98604298547949,806.4174658705417,-2.1085057968849856,-1.1355483032564526,-0.8171339007199282,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,149.90937118595767
19,0.15966386554621848,10.101066378896533,-2.6890951160255687,4.065113976422007,-0.060820568848756265,-19.077721719342588,19.833986428760685,407.188253156306,72.56799245731466,807.2066672069601,-2.096270164761629,-1.1118061605507423,-0.8144043613609875,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,150.03505577511513
20,0.16806722689075632,10.632701451470034,-2.8306264379216515,4.2790673436021125,-0.06402165141974343,-20.081812336150094,20.877880451327037,405.28091546191155,76.11771236717854,807.9870890054655,-2.083863504422741,-1.0881369891293367,-0.8115166935941986,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,150.14914698387065
21,0.17647058823529413,11.164336524043536,-2.972157759817734,4.4930207107822175,-0.0672227339907306,-21.085902952957596,21.92177447389339,403.32223482696554,79.63437647179832,808.7583972486458,-2.071284048379077,-1.0645451338248164,-0.8084692291777981,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,150.25164375109972
22,0.18487394957983194,11.695971596617037,-3.1136890817138165,4.7069740779623235,-0.07042381656171777,-22.089993569765102,22.96566849645974,401.312817840465,83.11717016770557,809.5202597640795,-2.058529939849922,-1.0410350189324755,-0.8052602163221442,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,150.34254558933543
23,0.19327731092436976,12.22760666919054,-3.255220403609899,4.9209274451424285,-0.07362489913270495,-23.094084186572605,24.009562519026094,399.2532884051572,86.56529089951621,810.2723463124282,-2.04559923339603,-1.0176111526094604,-0.8018878204258044,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,150.42185258498947
24,0.20168067226890757,12.759241741764043,-3.396751725505982,5.134880812322535,-0.07682598170369213,-24.098174803380115,25.05345654159245,397.14428746994133,89.9779485620825,811.0143286750222,-2.0324898956975805,-0.9942781313190119,-0.7983501249629603,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,150.48956539868016
25,0.21008403361344538,13.290876814337544,-3.5382830474020643,5.34883417950264,-0.0800270642746793,-25.102265420187617,26.097350564158802,394.98647275234896,93.35436589626508,811.7458807409141,-2.0191998064964416,-0.9710406443171599,-0.7946451325416372,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,150.51584381516136
26,0.2184873949579832,13.822511886911046,-3.679814369298147,5.562787546682746,-0.08322814684566647,-26.106356036995123,27.141244586725154,392.7805184512569,96.69377887807536,812.4666785933782,-2.005726759723623,-0.9479034781783201,-0.7907707661538403,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,150.48704087332462
27,0.226890756302521,14.354146959484547,-3.82134569119423,5.776740913862852,-0.08642922941665364,-27.110446653802626,28.185138609291503,390.5271149500035,99.99543710094332,813.1764005958345,-1.9920684648344291,-0.9248715213552501,-0.7867248706403424,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,150.44664641720502
28,0.23529411764705882,14.88578203205805,-3.962877013090312,5.990694281042957,-0.0896303119876408,-28.114537270610132,29.229032631857855,388.2269685100735,103.25860415086949,813.8747274771708,-1.9782225483755556,-0.9019497687677067,-0.7825052143945949,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,150.39466165107527
29,0.24369747899159663,15.41741710463155,-4.1044083349863945,6.204647648223063,-0.09283139455862799,-29.118627887417635,30.272926654424207,385.88080095553437,106.4825579742253,814.5613424164449,-1.964186555810143,-0.8791433264129517,-0.7781094913320511,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,150.33108835558144
30,0.25210084033613445,15.949052177205052,-4.245939656882477,6.418601015403168,-0.09603247712961516,-30.12271850422514,31.31682067699056,383.48934934840406,109.66659123796914,815.2359311269407,-1.9499579536286784,-0.8564574159899004,-0.7735353231530419,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,150.25592888757362
31,0.2605042016806723,16.48068724977855,-4.387470978778559,6.632554382583273,-0.09923355970060231,-31.126809121032643,32.36071469955691,381.05336565514136,112.81001168205088,815.8981819395576,-1.9355341317755133,-0.833897379527264,-0.7687802619292873,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,150.16918618004615
32,0.2689075630252101,17.012322322352055,-4.529002300674643,6.84650774976338,-0.1024346422715895,-32.130899737840146,33.404608722123264,378.57361640445134,115.91214246378257,816.5477858855116,-1.9209124064227558,-0.8114686840044139,-0.7638417930460789,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,150.07086374218778
33,0.2773109243697479,17.54395739492556,-4.6705336225707255,7.060461116943486,-0.10563572484257668,-33.134990354647655,34.44850274468962,376.05088233661036,118.9723224939572,817.1844367783258,-1.9060900231252405,-0.7891769259519866,-0.7587173385341894,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,149.96096565954232
34,0.2857142857142857,18.07559246749906,-4.812064944466807,7.274414484123591,-0.10883680741356384,-34.13908097145516,35.49239676725597,373.4859580445133,121.98990676450359,817.8078312950876,-1.8910641603922966,-0.7670278360173118,-0.7534042608275607,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,149.8394965942803
35,0.29411764705882354,18.60722754007256,-4.95359626636289,7.488367851303697,-0.11203788998455103,-35.14317158826267,36.536290789822324,370.8796516066569,124.96426666746973,818.4176690569519,-1.8758319337140161,-0.7450272834777225,-0.7478998669848408,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,149.70646178558232
36,0.3025210084033613,19.13886261264606,-5.095127588258973,7.702321218483802,-0.11523897255553818,-36.14726220507017,37.58018481238867,368.23278421227343,127.89479030513287,819.0136527088706,-1.8603904000816671,-0.7231812806825665,-0.7422014134148032,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,149.5618670501359
37,0.31092436974789917,19.670497685219566,-5.236658910155056,7.916274585663908,-0.11844005512652536,-37.15135282187767,38.62407883495503,365.54618977883985,130.78088279103963,819.595487998524,-1.8447365630437778,-0.7014959874023482,-0.7363061111475909,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,149.40571878274628
38,0.31932773109243695,20.202132757793066,-5.378190232051137,8.130227952844013,-0.12164113769751253,-38.155443438685175,39.66797285752137,362.82071456218614,133.6219665417856,820.1628838544365,-1.828867378341201,-0.6799777150608589,-0.730211131695522,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,149.2380239570629
39,0.3277310924369748,20.733767830366567,-5.51972155394722,8.34418132002412,-0.12484222026849971,-39.159534055492685,40.711866880087726,360.05721675943664,136.41748155935008,820.7155524632524,-1.812779760166085,-0.6586329308234062,-0.7239136135488597,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,149.0587901264237
40,0.33613445378151263,21.265402902940068,-5.661252875843303,8.558134687204225,-0.12804330283948687,-40.16362467230019,41.755760902654075,357.2565661050187,139.16688570380504,821.2532093461565,-1.7964705880911187,-0.6374682615113239,-0.7174106693533834,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,148.8633223343196
41,0.3445378151260504,21.79703797551357,-5.802784197739386,8.77208805438433,-0.13124438541047403,-41.16771528910769,42.79965492522043,354.4196434599819,141.86965495622715,821.7755734344133,-1.779936714716573,-0.6164904973098448,-0.7106993938178263,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,148.58806548571022
42,0.35294117647058826,22.328673048087072,-5.944315519635468,8.986041421564435,-0.1344454679814612,-42.17180590591519,43.84354894778678,351.54734039486993,144.52528367164462,822.2823671440094,-1.7631749740835294,-0.5957065952331422,-0.7037768724001053,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,148.30127534934502
43,0.36134453781512604,22.860308120660576,-6.085846841531551,9.199994788744542,-0.1376465505524484,-43.1758965227227,44.887442970353135,348.6405587663978,147.1332848218587,822.7733164493769,-1.7461821909021247,-0.575123682306921,-0.6966401908217641,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,148.00295992130341
44,0.3697478991596639,23.391943193234074,-6.227378163427633,9.413948155924647,-0.14084763312343554,-44.179987139530205,45.93133699291948,345.7002102881845,149.69319022798433,823.2481509561798,-1.7289551906436276,-0.5547490584253566,-0.6892864454600538,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,147.69312775855101
45,0.37815126050420167,23.923578265807578,-6.368909485323716,9.627901523104754,-0.14404871569442274,-45.18407775633771,46.97523101548584,342.7272160958011,152.20455078256384,823.7066039731423,-1.7114908105445505,-0.5345901988354851,-0.681712754666532,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,147.37178797913802
46,0.3865546218487395,24.45521333838108,-6.510440807219798,9.841854890284857,-0.1472497982654099,-46.18816837314521,48.01912503805219,339.72250630639377,154.66693666110976,824.148412582903,-1.6937859115697527,-0.5146547561983456,-0.6739162710598019,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,147.03895026250487
47,0.3949579831932773,24.986848410954583,-6.651972129115881,10.055808257464964,-0.15045088083639707,-47.19225898995272,49.063019060618544,336.687019573146,157.079937522944,824.573317711873,-1.6758373913794176,-0.49495056217231104,-0.6658941948380467,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,146.69462484989612
48,0.40336134453781514,25.518483483528087,-6.793503451011964,10.26976162464507,-0.15365196340738427,-48.19634960676023,50.1069130831849,333.62170263485046,159.44316270120368,824.9810641990798,-1.6576421983418659,-0.47548562846016057,-0.657643788154074,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,146.33867801431253
49,0.4117647058823529,26.050118556101584,-6.935034772908046,10.483714991825176,-0.1568530459783714,-49.200440223567725,51.15080710575125,330.5275098608572,161.75624138189292,825.371400863983,-1.6391973466301757,-0.4562681472575735,-0.6491623905916943,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,145.96798235607827
50,0.42016806722689076,26.581753628675088,-7.076566094804129,10.69766835900528,-0.1600541285493586,-50.204530840375234,52.194701128317604,327.40540279167715,164.01882277186633,825.7440805732383,-1.620499932435476,-0.4373064910369631,-0.6404474357771703,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,145.5837753789233
51,0.42857142857142855,27.11338870124859,-7.218097416700211,10.911621726185386,-0.16325521112034577,-51.20862145718274,53.23859515088395,324.2563496755146,166.2305762556359,826.098860306395,-1.6015471513233654,-0.41860921159693754,-0.6314964691531323,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,145.1879081433221
52,0.4369747899159664,27.645023773822093,-7.359628738596294,11.125575093365493,-0.16645629369133294,-52.21271207399025,54.28248917345031,321.0813250010101,168.3911915409012,826.4355012205078,-1.58233631675209,-0.4001850383042932,-0.6223071669345857,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,144.78039337814218
53,0.44537815126050423,28.17665884639559,-7.501160060492376,11.339528460545598,-0.1696573762623201,-53.21680269079775,55.32638319601665,317.8813090264746,170.50037879270917,826.7537687136519,-1.5628648797617382,-0.3820428754524021,-0.6128773562573249,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,144.36124436226055
54,0.453781512605042,28.708293918969094,-7.64269138238846,11.553481827725705,-0.17285845883330728,-54.22089330760525,56.370277218583006,314.65728730590166,172.55786875615811,827.0534324873139,-1.5431304498326524,-0.3641917986572266,-0.6032050365180818,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,143.93047492536851
55,0.46218487394957986,29.239928991542595,-7.7842227042845415,11.76743519490581,-0.17605954140429445,-55.224983924412754,57.414171241149354,311.41025021204194,174.5634128675651,827.3342666076517,-1.5231308168984357,-0.3466410502101479,-0.5932884018929752,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,143.48809944888984
56,0.47058823529411764,29.7715640641161,-7.925754026180624,11.981388562085915,-0.1792606239752816,-56.229074541220264,58.45806526371571,308.1411924568299,176.51678335402678,827.5960495656026,-1.5028639744841836,-0.32940003330539686,-0.5831258650061691,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,143.0341328670161
57,0.4789915966386555,30.3031991366896,-8.067285348076707,12.19534192926602,-0.18246170654626878,-57.23316515802777,59.50195928628206,304.8511126094535,178.41777332130738,827.8385643358235,-1.4823281439239175,-0.31247830505934093,-0.57271608170406,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,142.56859066786265
58,0.48739495798319327,30.8348342092631,-8.208816669972789,12.409295296446126,-0.18566278911725598,-58.23725577483527,60.545853308848415,301.5410126123576,180.266196829999,828.0615984344516,-1.4615217995924983,-0.2958855682392829,-0.5620579768717182,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,142.09149626693383
59,0.4957983193277311,31.3664692818366,-8.35034799186887,12.623248663626232,-0.18886387168824312,-59.24134639164277,61.58974733141476,298.21189729547604,182.06188895990135,828.2649439756635,-1.440443695066652,-0.27963166162099257,-0.5511507712077397,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,141.6029319745536
60,0.5042016806722689,31.898104354410105,-8.491879313764954,12.837202030806337,-0.1920649542592303,-60.24543700845028,62.63364135398112,294.8647738889866,183.8047058625823,828.4483977270245,-1.4190928901071125,-0.26372654889703673,-0.5399940088511538,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,141.10293471606414
61,0.5126050420168067,32.4297394269836,-8.633410635661036,13.051155397986442,-0.19526603683021748,-61.249527625257784,63.67753537654747,291.50065153488237,185.49452480207992,828.6117611636091,-1.3974687783294606,-0.24818030606228916,-0.5285875857296938,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,140.5915276214432
62,0.5210084033613446,32.9613744995571,-8.774941957557118,13.265108765166547,-0.19846711940120462,-62.253618242065286,64.72142939911382,288.1205407976603,187.13124418372388,828.7548405208826,-1.375571115405136,-0.2330031072089498,-0.5169317784727722,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,140.06873455538383
63,0.5294117647058824,33.49300957213061,-8.916473279453202,13.479062132346655,-0.20166820197219185,-63.257708858872796,65.76532342168018,284.7254531744194,188.7147835710517,828.8774468463221,-1.3534000476066206,-0.21820520867112989,-0.5050272737051261,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,139.53458012503526
64,0.5378151260504201,34.02464464470411,-9.058004601349285,13.69301549952676,-0.204869284543179,-64.26179947568029,66.80921744424653,281.31640060467066,190.2450836908099,828.9793960497735,-1.3309561404822514,-0.2037969314687227,-0.49287519750871045,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,138.98908968814973
65,0.5462184873949579,34.55627971727761,-9.199535923245367,13.906968866706865,-0.20807036711416615,-65.2658900924878,67.85311146681288,277.89439498015213,191.72210642603488,829.0605089525228,-1.308240407416979,-0.18978864201199347,-0.4804771448113975,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,138.43228936165426
66,0.5546218487394958,35.08791478985112,-9.341067245141451,14.120922233886972,-0.21127144968515335,-66.26998070929531,68.89700548937924,274.4604476549504,193.14583479721625,829.1206113350731,-1.2852543378061638,-0.17619073104219177,-0.4678352084319921,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,137.86420603066628
67,0.5630252100840336,35.61954986242462,-9.482598567037533,14.334875601067077,-0.21447253225614052,-67.27407132610281,69.94089951194559,271.0155689562253,194.51627293155175,829.1595339836132,-1.2619999245408566,-0.16301359079956462,-0.4549520074825637,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,137.2848673579739
68,0.5714285714285714,36.15118493499812,-9.624129888933615,14.548828968247182,-0.2176736148271277,-68.27816194291032,70.98479353451194,267.56076769583444,195.83344602031397,829.1771127351648,-1.238479690475632,-0.15026759042844812,-0.4418307148019374,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,136.69430179400197
69,0.5798319327731093,36.682820007571614,-9.765661210829697,14.762782335427287,-0.22087469739811483,-69.28225255971782,72.02868755707829,264.0970506831555,197.0974002643511,829.1731885213992,-1.2146967135248559,-0.13796304964960632,-0.428475083069134,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,136.0925385872874
70,0.5882352941176471,37.21445508014512,-9.90719253272578,14.976735702607394,-0.22407577996910205,-70.28634317652534,73.07258157964465,260.62542223940216,198.30820280775723,829.1476074111096,-1.1906546500110406,-0.1261102107525543,-0.4148894692235899,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,135.47960779548737
71,0.5966386554621849,37.74609015271862,-10.048723854621864,15.1906890697875,-0.2272768625400892,-71.29043379333284,74.116475602211,257.1468837137302,199.46594165975125,829.1002206513253,-1.1663577558708176,-0.11471920898508586,-0.4010788568010362,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,134.85554029694717
72,0.6050420168067226,38.27772522529212,-10.190255176517946,15.404642436967604,-0.23047794511107636,-72.29452441014034,75.16036962477735,253.66243300142494,200.57072560481123,829.0308847070648,-1.1418109053108827,-0.10380004144335904,-0.38704887578101127,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,134.22036780285353
73,0.6134453781512605,38.809360297865624,-10.331786498414028,15.61859580414771,-0.23367902768206353,-73.29861502694783,76.2042636473437,250.17306406446716,201.62268410112168,828.939461299708,-1.117019606499216,-0.09336253459337433,-0.3728058195351792,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,133.57412287000375
74,0.6218487394957983,39.34099537043913,-10.473317820310111,15.832549171327816,-0.23688011025305072,-74.30270564375535,77.24815766991006,246.67976645476617,202.6219671673944,828.8258174439836,-1.091990013876824,-0.08341631058304053,-0.35835665846585313,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,132.9168389142197
75,0.6302521008403361,39.87263044301263,-10.614849142206193,16.046502538507923,-0.2400811928240379,-75.30679626056285,78.29205169247639,243.18352484035128,203.56874525813356,828.6898254835606,-1.0667289366832127,-0.07397075253282175,-0.34370904993238716,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,132.24855022444103
76,0.6386554621848739,40.40426551558613,-10.756380464102275,16.260455905688026,-0.24328227539502506,-76.31088687737035,79.33594571504274,239.68531853480877,204.4632091274229,828.5313631252313,-1.0412438433055082,-0.06503496902155223,-0.3288713440801457,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,131.56929197752976
77,0.6470588235294118,40.93590058815963,-10.897911785998357,16.474409272868133,-0.2464833579660122,-77.31497749417785,80.37983973760909,236.18612103025185,205.30556968131802,828.3503134716825,-1.0155428610873303,-0.05661775801179979,-0.313852585213286,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,130.87910025382448
78,0.6554621848739496,41.467535660733134,-11.03944310789444,16.68836264004824,-0.24968444053699942,-78.31906811098537,81.42373376017545,232.68689953410603,206.09605781893697,828.1465650528414,-0.9896347712695037,-0.048727570485380414,-0.29866250838898384,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,130.17801205348195
79,0.6638655462184874,41.999170733306634,-11.180974429790524,16.902316007228343,-0.25288552310798657,-79.32315872779287,82.4676277827418,229.18861450999228,206.8349242623475,827.9200118557884,-0.963528998780753,-0.04137247408357656,-0.28331153095718375,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,129.4660653136473
80,0.6722689075630253,42.530805805880135,-11.322505751686606,17.11626937440845,-0.25608660567897373,-80.32724934460038,83.51152180530815,225.69221922298726,207.52243937535758,827.6705533532333,-0.9372355966523952,-0.03456011706746896,-0.26781073882630624,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,128.7432989264965
81,0.680672268907563,43.06244087845364,-11.46403707358269,17.330222741588557,-0.25928768824996096,-81.33133996140788,84.55541582787451,222.1986592895352,208.15889297132043,827.3980945305408,-0.9107652248963513,-0.028297692930821634,-0.25217186730112073,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,128.0097527581968
