frame_index,time_index,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,x_mm,y_mm,z_mm,phi_rad,theta_rad,psi_rad,target_x_mm,target_y_mm,target_z_mm,target_phi_rad,target_theta_rad,target_psi_rad,collision,min_clearance_mm
81,0.680672268907563,-79.37487313112962,11.408030545155771,-130.49918938994912,-0.09141849346485842,71.82626725788143,-38.07195369592274,-15.330755931006403,81.04675621779936,1088.714038456517,0.9376348574133726,-0.5641589641038228,0.5172363380669791,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,84.46747078188952
82,0.6890756302521008,-80.3548098364522,11.5488704284293,-132.11029049352874,-0.09254711684096778,72.71301129810219,-38.54197781562548,-15.125888452475191,88.24783599121261,1083.6917448377542,0.9167778547586294,-0.5531965187407158,0.5128885550768262,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,83.80103867596276
83,0.6974789915966386,-81.33474654177478,11.689710311702827,-133.72139159710835,-0.09367574021707714,73.59975533832294,-39.01200193532823,-14.658465399792702,95.32993270952801,1078.4761260705206,0.8958610746226396,-0.5422939863997973,0.5084720881748866,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,83.17263214527803
84,0.7058823529411765,-82.31468324709736,11.830550194976354,-135.33249270068796,-0.0948043635931865,74.4864993785437,-39.48202605503098,-13.934188508864185,102.28116117060057,1073.0708124452538,0.874884093844516,-0.5314524691717367,0.5039864462807834,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,82.5839398802365
85,0.7142857142857143,-83.29461995241996,11.971390078249884,-136.9435938042676,-0.09593298696929588,75.37324341876446,-39.952050174733735,-12.959266108753823,109.08991223117167,1067.4795542755294,0.8538464917668369,-0.5206730826224774,0.49943113941635786,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,82.03663247537179
86,0.7226890756302521,-84.27455665774255,12.112229961523411,-138.55469490784722,-0.09706161034540524,76.25998745898521,-40.422074294436484,-11.740400504854506,115.74487439113018,1061.7062193976808,0.8327478507739268,-0.509956955877774,0.4948056792183021,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,81.53235585214155
87,0.7310924369747899,-85.25449336306514,12.253069844796938,-140.16579601142683,-0.0981902337215146,77.14673149920597,-40.89209841413923,-10.284774449187879,122.2350548091188,1055.7547905934116,0.8115877568535539,-0.4993052316973415,0.49010957947356354,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,81.07272440164057
88,0.7394957983193278,-86.23443006838772,12.393909728070467,-141.77689711500645,-0.09931885709762396,78.03347553942673,-41.362122533841976,-8.60003672320666,128.54979971097484,1049.6293629371012,0.7903658001825808,-0.4887190665379317,0.48534235667805975,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,80.65931390239187
89,0.7478991596638656,-87.21436677371031,12.534749611343996,-143.3879982185861,-0.10044748047373334,78.9202195796475,-41.83214665354473,-6.694286860094314,134.6788141536259,1043.3341410695573,0.7690815757370968,-0.4781996306046247,0.4805035306191947,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,80.2936542775169
90,0.7563025210084033,-88.1943034790329,12.675589494617524,-144.9990993221657,-0.10157610384984268,79.80696361986824,-42.30217077324748,-4.576059035127689,140.6121811082459,1036.873436400011,0.7477346839275084,-0.46774810788959975,0.4755926249826678,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,79.97722226419287
91,0.7647058823529411,-89.17424018435548,12.816429377891051,-146.61020042574532,-0.10270472722595204,80.693707660089,-42.772194892950225,-2.254305154189689,146.34037982775234,1030.2516642381995,0.7263247312590794,-0.4573656961976129,0.4706091679840062,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,79.71143407602314
92,0.773109243697479,-90.15417688967807,12.957269261164578,-148.22130152932493,-0.1038333506020614,81.58045170030975,-43.242219012652974,0.2616228280191578,151.85430346502852,1023.4733408584261,0.7048513310183279,-0.44705360715741316,0.4655526930252554,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,79.4976381454294
93,0.7815126050420168,-91.13411359500067,13.098109144438109,-149.83240263290455,-0.10496197397817078,82.46719574053053,-43.71224313235573,2.9619913271135188,157.14527590966009,1016.5430804975422,0.6833141039856955,-0.4368130662182708,0.4604227393771909,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,79.33710803808964
94,0.7899159663865546,-92.11405030032324,13.238949027711636,-151.44350373648416,-0.10609059735428014,83.35393978075128,-44.18226725205848,5.83670425119983,162.2050678124058,1009.4655922888192,0.6617126791748332,-0.4266453126307907,0.45521885288739045,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,79.23103563447272
95,0.7983193277310925,-93.09398700564583,13.379788910985162,-153.05460484006377,-0.1072192207303895,84.24068382097204,-44.65229137176123,8.875322790513275,167.02591176812848,1002.2456771337394,0.6400466945988096,-0.4165515994111558,0.4499405867144587,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,79.18052467439912
96,0.8067226890756303,-94.07392371096843,13.520628794258693,-154.66570594364342,-0.10834784410649888,85.1274278611928,-45.12231549146398,12.067085837714332,171.60051662946145,994.8882245137697,0.6183157980635048,-0.4065331932879176,0.44458750208863207,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,79.18658475908583
97,0.8151260504201681,-95.05386041629102,13.66146867753222,-156.27680704722303,-0.10947646748260824,86.01417190141356,-45.59233961116673,15.400931000896467,175.9220809250977,987.3982092442135,0.5965196479883845,-0.3965913746304389,0.4391591690989463,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,79.25012590119356
98,0.8235294117647058,-96.0337971216136,13.802308560805747,-157.88790815080264,-0.11060509085871759,86.90091594163431,-46.06236373086948,18.865516170276464,179.98430535822493,979.7806881722884,0.5746579142547856,-0.38672743735807114,0.43365516750708233,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,79.37195370696224
99,0.8319327731092437,-97.01373382693619,13.943148444079275,-159.49900925438226,-0.11173371423482695,87.78765998185507,-46.53238785057223,22.449241598530506,183.78140436234835,972.0407968216007,0.5527302790817875,-0.3769426888291236,0.4280750875879274,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,79.55276526568747
100,0.8403361344537815,-97.99367053225878,14.083988327352804,-161.1101103579619,-0.11286233761093632,88.67440402207583,-47.00241197027498,26.14027245380624,187.30811669345576,964.1837459852345,0.5307364379296604,-0.36723844970868363,0.4224185309968349,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,79.79314581072622
101,0.8487394957983193,-98.97360723758136,14.224828210626331,-162.72121146154151,-0.11399096098704568,89.5611480622966,-47.47243608997773,29.9265618035819,190.55971503927503,956.2148182696968,0.5086761004308006,-0.3576160538143093,0.4166851116634555,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,80.09356620324392
102,0.8571428571428571,-99.95354394290395,14.36566809389986,-164.33231256512113,-0.11511958436315504,90.44789210251734,-47.942460209680476,33.79587398676091,193.53201462817344,948.1393645919978,0.4865489913479784,-0.3480768479386247,0.4108744567119544,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,80.45438127538426
103,0.865546218487395,-100.93348064822653,14.506507977173387,-165.94341366870074,-0.1162482077392644,91.3346361427381,-48.412484329383226,37.735808330687796,196.2213808220944,939.9628006321788,0.46435485155963196,-0.33862219164782453,0.40498620740731267,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,80.87582905393464
104,0.8739495798319328,-101.91341735354914,14.647347860446917,-167.55451477228036,-0.11737683111537378,92.22138018295887,-48.882508449085975,41.733823169145744,198.62473567979816,931.6906032436212,0.44209343907183557,-0.3292534570550937,0.39902002012731946,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,81.35803086938124
105,0.8823529411764706,-102.89335405887171,14.788187743720444,-169.16561587585997,-0.11850545449148314,93.10812422317962,-49.352532568788725,45.77726011685335,200.7395634785672,923.3283068235069,0.4197645300564697,-0.31997202856794027,0.39297556735975264,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,81.90099233902555
106,0.8907563025210085,-103.8732907641943,14.929027626993971,-170.77671697943958,-0.11963407786759249,93.99486826340038,-49.822556688491474,49.85336855551617,202.5639151844548,914.881499645821,0.39736791991499654,-0.31077930260844366,0.3868525387241309,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,82.504605197124
107,0.8991596638655462,-104.85322746951688,15.0698675102675,-172.3878180830192,-0.12076270124370185,94.88161230362113,-50.292580808194224,53.94933028610887,204.09641186308937,906.3558201593112,0.37490342436713714,-0.30167668730541397,0.38065064201729254,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,83.16864993029841
108,0.907563025210084,-105.83316417483948,15.210707393541028,-173.99891918659884,-0.12189132461981123,95.7683563438419,-50.76260492789698,58.05228430176694,205.33624702499662,897.7569532528498,0.3523708805636036,-0.29266560215747495,0.37436960428194077,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,83.89279916321561
109,0.9159663865546218,-106.81310088016207,15.351547276814555,-175.61002029017845,-0.12301994799592059,96.65510038406265,-51.23262904759972,62.14935163545603,206.28318790136265,889.090626490654,0.3297701482219189,-0.2837474776660814,0.3680091728971377,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,84.67662172811532
110,0.9243697478991597,-107.79303758548465,15.492387160088084,-177.22112139375807,-0.12414857137202995,97.54184442428341,-51.70265316730247,66.22766023645627,206.93757564812438,880.3626063198491,0.3071011107841993,-0.2749237549375079,0.36156911668961494,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,85.51958734246305
111,0.9327731092436975,-108.77297429080723,15.633227043361611,-178.83222249733768,-0.1252771947481393,98.42858846450416,-52.17267728700522,70.27436982965641,207.30032447824982,871.5786942528719,0.28436367659564465,-0.2661958852528534,0.35504922706458647,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,86.42107181200451
112,0.9411764705882353,-109.75291099612983,15.77406692663514,-180.44332360091732,-0.12640581812424867,99.31533250472494,-52.64270140670798,74.27669671169176,207.3729197240358,862.7447230272328,0.26155778010231,-0.25756532960514206,0.3484493191546296,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,87.3803626718744
113,0.9495798319327731,-110.73284770145241,15.914906809908668,-182.05442470449694,-0.12753444150035803,100.20207654494568,-53.11272552641072,78.2219384380836,207.1574148332215,853.8665527451659,0.23868338306658454,-0.24903355820261616,0.34176923298500006,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,88.39666517615046
114,0.957983193277311,-111.712784406775,16.055746693182197,-183.66552580807655,-0.1286630648764674,101.08882058516645,-53.58274964611347,82.0974983557495,206.65642730467428,844.9500669957099,0.21574047579862018,-0.24060204993736606,0.3350088346536148,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,89.46910854623258
115,0.9663865546218487,-112.6927211120976,16.196586576455726,-185.27662691165617,-0.12979168825257678,101.97556462538721,-54.05277376581623,85.89090993554066,205.87313357135355,836.0011689617762,0.19272907840180695,-0.23227229181846798,0.3281680175237323,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,90.59675239047363
116,0.9747899159663865,-113.67265781742019,16.33742645972925,-186.88772801523578,-0.13092031162868614,102.86230866560797,-54.522797885518976,89.58986085984307,204.811262840191,827.0257775147742,0.1696492420301847,-0.22404577836886433,0.3212467034272107,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,91.77859321135637
117,0.9831932773109243,-114.65259452274276,16.47826634300278,-188.4988291188154,-0.1320489350047955,103.74905270582872,-54.992822005221726,93.18221682073296,203.4750899004457,818.0298232993574,0.14650105015551895,-0.2159240109852525,0.31424484387601104,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,93.01357092190051
118,0.9915966386554622,-115.63253122806535,16.61910622627631,-190.109930222395,-0.13317755838090486,104.63579674604948,-55.46284612492447,96.65604498471932,201.86942691398568,809.0192448108793,0.12328461984158358,-0.2079084972603303,0.3071624212794556,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,94.30057529958694
119,1.0,-116.61246793338795,16.759946109549837,-191.72103132597465,-0.13430618175701423,105.52254078627024,-55.932870244627225,99.99963708072099,199.9996142028135,799.9999844681413,0.10000010302299606,-0.20000075026679656,0.2999994501645449,100.0,200.0,800.0,0.10000000149011612,-0.20000000298023224,0.30000001192092896,0,95.63845231358007
