q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,x_mm,y_mm,z_mm,r11,r12,r13,r21,r22,r23,r31,r32,r33,phi_rad,theta_rad,psi_rad
93.23213195800781,125.2391357421875,39.866764068603516,65.3051528930664,-88.32868194580078,160.94235229492188,76.38362884521484,-31.802480697631836,32.637725830078125,0.1671365201473236,-0.3975008726119995,0.9022518992424011,-0.9843997359275818,-0.11831021308898926,0.13023053109645844,0.054978832602500916,-0.9099427461624146,-0.4110737144947052,-1.402614951133728,-0.055006563663482666,-1.995111107826233
-161.96498107910156,-30.038278579711914,-123.96435546875,92.7860336303711,-3.2856028079986572,-146.56011962890625,552.5007934570312,184.82839965820312,854.2847900390625,0.5364859700202942,0.1265670210123062,0.8343641757965088,-0.6722578406333923,0.6617648601531982,0.3318685293197632,-0.5101493000984192,-0.7389507293701172,0.4401131272315979,-0.8972541093826294,0.5353583097457886,-1.0336244106292725
-165.62831115722656,42.01420211791992,-67.29949951171875,54.74634552001953,16.646203994750977,140.56527709960938,-586.6531982421875,-170.11959838867188,868.3370971679688,-0.13856790959835052,0.5090013742446899,-0.849539041519165,-0.28081926703453064,-0.8428006768226624,-0.4591597616672516,-0.9497050046920776,0.17494215071201324,0.259722501039505,-2.0291833877563477,1.2522923946380615,0.5927689075469971
142.2549285888672,-55.75956726074219,54.37263488769531,155.37237548828125,36.14682388305664,57.4586181640625,-111.71368408203125,60.99266815185547,692.0750122070312,-0.6233987808227539,-0.07234282791614532,-0.7785502672195435,-0.25760379433631897,-0.9211184978485107,0.29185810685157776,-0.7382509112358093,0.382501482963562,0.5555883646011353,-2.7497379779815674,0.8304735422134399,0.6029403209686279
15.660478591918945,115.55687713623047,-137.01893615722656,53.63063430786133,81.70319366455078,-131.48587036132812,613.690673828125,239.89915466308594,375.17059326171875,-0.9206302165985107,0.37122803926467896,0.12095402926206589,0.28319019079208374,0.4216340184211731,0.8614105582237244,0.268781453371048,0.8272936344146729,-0.49329712986946106,2.8431737422943115,-0.2721276879310608,2.1084747314453125
39.27281188964844,-5.334133148193359,6.829812049865723,-233.4342498779297,27.771739959716797,128.54832458496094,284.4735412597656,272.25439453125,801.2691040039062,-0.8060376644134521,-0.3803821802139282,0.4534454047679901,0.5148318409919739,-0.07265805453062057,0.8542066812515259,-0.29197853803634644,0.9219708442687988,0.2543979585170746,2.573188543319702,0.2962948679924011,1.3015671968460083
43.63827133178711,-24.485641479492188,-22.9350643157959,-87.39746856689453,43.83412551879883,-133.7960205078125,113.99852752685547,30.313663482666016,1046.3065185546875,0.48317646980285645,0.21998856961727142,0.8474346995353699,-0.183095321059227,0.9719052910804749,-0.1479061096906662,-0.8561638593673706,-0.08369646221399307,0.5098806023597717,-0.36222121119499207,1.027799129486084,-0.1626981943845749
-74.80281066894531,-92.3111801147461,-177.34446716308594,29.575593948364258,-69.75846099853516,5.789731502532959,-100.36833190917969,224.63040161132812,4.967653274536133,-0.18172551691532135,-0.9552150964736938,-0.23353777825832367,-0.31379058957099915,0.2814062237739563,-0.9068328142166138,0.9319395422935486,-0.09151273220777512,-0.35087621212005615,-2.095728874206543,-1.1997253894805908,-2.8864641189575195
54.25364303588867,107.07875061035156,-104.13352966308594,-97.91336059570312,-48.44664764404297,-137.57412719726562,383.6469421386719,637.0297241210938,308.98785400390625,0.7732292413711548,-0.5955968499183655,-0.21767199039459229,0.08509984612464905,-0.242695152759552,0.9663628339767456,-0.6283904910087585,-0.7657437920570374,-0.1369737833738327,0.10961655527353287,0.6794824600219727,-1.7478010654449463
55.48234558105469,92.61882781982422,-72.28868865966797,31.480594635009766,119.20482635498047,71.60945892333984,328.82525634765625,544.0896606445312,257.2060241699219,0.6234816312789917,0.026089897379279137,-0.781402587890625,-0.37968942523002625,-0.8635697364807129,-0.3317877948284149,-0.6834519505500793,0.5035539269447327,-0.5285137891769409,-0.546998143196106,0.7524809837341309,2.3803741931915283
83.31185913085938,109.03211212158203,-141.73654174804688,81.08966827392578,56.5225715637207,123.20205688476562,8.278480529785156,650.7800903320312,525.4791870117188,-0.15746082365512848,-0.6350633502006531,-0.7562411427497864,0.10664397478103638,-0.7722510695457458,0.6263030171394348,-0.9817500710487366,0.017969584092497826,0.18932496011257172,2.54628324508667,1.3794550895690918,0.09463048726320267
-53.1129150390625,61.866756439208984,-36.81183624267578,-48.94504165649414,-103.56170654296875,-52.902565002441406,437.72894287109375,-483.1299133300781,509.1084289550781,-0.16165146231651306,-0.7668796181678772,0.6210995316505432,0.9104568362236023,0.12690609693527222,0.3936539888381958,-0.38070642948150635,0.6291189789772034,0.6776961088180542,1.7465150356292725,0.3905600905418396,0.7482430934906006
157.58480834960938,-49.11697769165039,-169.3177490234375,-71.45310974121094,-103.7449951171875,-83.80838775634766,417.1959533691406,-253.77191162109375,369.3573913574219,0.35913538932800293,-0.6164001822471619,-0.7007659673690796,-0.46392571926116943,0.5336130857467651,-0.7071280479431152,0.8098115921020508,0.5790579319000244,-0.09432452917098999,-0.9120346903800964,-0.9438309073448181,1.7322711944580078
140.9150848388672,-25.086210250854492,-41.80982971191406,-141.07781982421875,43.674781799316406,-134.043701171875,74.08010864257812,-14.337722778320312,1127.2523193359375,0.6548506617546082,-0.616736114025116,0.4368150532245636,0.5955523252487183,0.776945173740387,0.20414185523986816,-0.4652829170227051,0.12646377086639404,0.8760815858840942,0.7380102872848511,0.48395416140556335,0.14336130023002625
98.53518676757812,-0.6076794862747192,-150.4116973876953,139.45477294921875,14.113460540771484,-22.26779556274414,47.7060432434082,-405.44940185546875,907.64306640625,0.85968017578125,-0.5105323791503906,-0.017516065388917923,0.14285896718502045,0.2731970250606537,-0.951291024684906,0.4904502332210541,0.8153036832809448,0.3077961802482605,0.16467207670211792,-0.5126062631607056,1.209815263748169
-88.18714904785156,83.62098693847656,-101.37303161621094,-246.7310333251953,120.99600982666016,-169.0326690673828,84.17454528808594,-618.2770385742188,598.5768432617188,-0.5644512176513672,-0.30183765292167664,0.7683025598526001,0.7764014601707458,0.12197835743427277,0.6183220744132996,-0.28034916520118713,0.945523738861084,0.16549630463123322,2.19942045211792,0.2841578423976898,1.3975203037261963
-129.04051208496094,9.46594524383545,-143.87916564941406,-89.0270767211914,17.56696319580078,164.82310485839844,152.4124755859375,227.22885131835938,1021.80078125,-0.7356613278388977,-0.6520065665245056,0.1835477650165558,0.5604928135871887,-0.43381479382514954,0.7054449319839478,-0.3803290128707886,0.6218458414077759,0.6845857501029968,2.490525484085083,0.3901520371437073,0.7374111413955688
148.34616088867188,-82.63444519042969,30.39468765258789,-179.37522888183594,80.97254943847656,-73.31500244140625,189.02903747558594,-115.49906158447266,806.9429321289062,0.31725412607192993,-0.7436872124671936,0.5884550213813782,0.9290734529495239,0.11929161101579666,-0.350131630897522,0.1901906430721283,0.6577985286712646,0.7287856340408325,1.2417374849319458,-0.19135631620883942,0.7342471480369568
74.06368255615234,68.9164047241211,29.648839950561523,258.9979553222656,-58.374977111816406,46.191043853759766,15.434127807617188,303.6778564453125,131.13157653808594,-0.27742576599121094,0.4091143012046814,-0.8692873120307922,0.8277620673179626,0.5610793828964233,-0.00011148596240673214,0.4876936078071594,-0.7195940613746643,-0.49430716037750244,1.8941824436187744,-0.5094459056854248,-2.1726932525634766
