subspace_id,branch_label,branch_name,x_mm,y_mm,z_mm
19,0,shoulder_negative|elbow_low|wrist_negative,-46.92759323120117,-6.553037643432617,1074.0947265625
19,0,shoulder_negative|elbow_low|wrist_negative,-190.56092834472656,253.8833770751953,1033.8055419921875
19,0,shoulder_negative|elbow_low|wrist_negative,-79.3980484008789,-13.239714622497559,1042.9742431640625
19,0,shoulder_negative|elbow_low|wrist_negative,169.22830200195312,322.4963684082031,998.8057861328125
19,0,shoulder_negative|elbow_low|wrist_negative,-563.415283203125,295.928955078125,658.447021484375
19,0,shoulder_negative|elbow_low|wrist_negative,308.95623779296875,183.5136260986328,5.01202392578125
19,0,shoulder_negative|elbow_low|wrist_negative,-406.0271301269531,233.96044921875,670.7615966796875
19,0,shoulder_negative|elbow_low|wrist_negative,-365.5044250488281,121.05439758300781,930.6375732421875
19,0,shoulder_negative|elbow_low|wrist_negative,367.1055908203125,318.63433837890625,364.41546630859375
19,0,shoulder_negative|elbow_low|wrist_negative,-590.80322265625,191.4097900390625,132.12521362304688
19,0,shoulder_negative|elbow_low|wrist_negative,-5.096672058105469,51.284114837646484,1124.435302734375
19,0,shoulder_negative|elbow_low|wrist_negative,247.2003173828125,505.5386657714844,822.055419921875
19,0,shoulder_negative|elbow_low|wrist_negative,-128.00428771972656,205.18698120117188,1072.3028564453125
19,0,shoulder_negative|elbow_low|wrist_negative,-271.9349060058594,113.04173278808594,1055.8275146484375
19,0,shoulder_negative|elbow_low|wrist_negative,146.77987670898438,43.6989631652832,1022.2781982421875
19,0,shoulder_negative|elbow_low|wrist_negative,47.57209396362305,642.7161865234375,671.8342895507812
19,0,shoulder_negative|elbow_low|wrist_negative,97.187255859375,57.938323974609375,1092.765625
19,0,shoulder_negative|elbow_low|wrist_negative,-595.8375854492188,261.23468017578125,451.3955078125
19,0,shoulder_negative|elbow_low|wrist_negative,-420.4739074707031,45.027618408203125,693.02197265625
19,0,shoulder_negative|elbow_low|wrist_negative,384.1816101074219,426.9125061035156,860.021484375
19,0,shoulder_negative|elbow_low|wrist_negative,-385.68023681640625,95.6965103149414,436.99017333984375
19,0,shoulder_negative|elbow_low|wrist_negative,-265.4084167480469,340.28375244140625,712.1449584960938
19,0,shoulder_negative|elbow_low|wrist_negative,-551.8091430664062,412.5609130859375,350.15802001953125
19,0,shoulder_negative|elbow_low|wrist_negative,-168.2134552001953,508.2920227050781,116.78974914550781
19,0,shoulder_negative|elbow_low|wrist_negative,395.6842956542969,285.0921936035156,848.3406982421875
19,0,shoulder_negative|elbow_low|wrist_negative,350.5462341308594,416.73870849609375,903.7600708007812
19,0,shoulder_negative|elbow_low|wrist_negative,282.4413757324219,50.42814636230469,854.4380493164062
19,0,shoulder_negative|elbow_low|wrist_negative,-210.92398071289062,81.56238555908203,927.8892822265625
19,0,shoulder_negative|elbow_low|wrist_negative,-36.68574523925781,-27.672645568847656,1095.7296142578125
19,0,shoulder_negative|elbow_low|wrist_negative,211.12168884277344,145.83193969726562,844.4114379882812
19,0,shoulder_negative|elbow_low|wrist_negative,48.01176452636719,-252.78787231445312,1044.1226806640625
19,0,shoulder_negative|elbow_low|wrist_negative,-280.1240234375,94.69249725341797,-7.883565902709961
19,0,shoulder_negative|elbow_low|wrist_negative,-408.82916259765625,126.21769714355469,45.51987075805664
19,0,shoulder_negative|elbow_low|wrist_negative,-641.0951538085938,102.59339141845703,402.6385803222656
19,0,shoulder_negative|elbow_low|wrist_negative,-38.063743591308594,25.365310668945312,1138.5206298828125
19,0,shoulder_negative|elbow_low|wrist_negative,156.05592346191406,133.6759490966797,977.217529296875
19,0,shoulder_negative|elbow_low|wrist_negative,-328.3155822753906,257.9217529296875,1.7399473190307617
19,0,shoulder_negative|elbow_low|wrist_negative,389.61151123046875,484.5972595214844,814.4036865234375
19,0,shoulder_negative|elbow_low|wrist_negative,-510.48626708984375,312.6073913574219,754.0126342773438
19,0,shoulder_negative|elbow_low|wrist_negative,-476.9376525878906,518.6161499023438,269.4005126953125
19,0,shoulder_negative|elbow_low|wrist_negative,-193.5205078125,337.60296630859375,350.7532653808594
19,0,shoulder_negative|elbow_low|wrist_negative,-151.64501953125,315.10198974609375,1007.1375732421875
19,0,shoulder_negative|elbow_low|wrist_negative,-336.15826416015625,547.2205200195312,540.678466796875
19,0,shoulder_negative|elbow_low|wrist_negative,-171.5109405517578,472.5239562988281,112.26692199707031
19,0,shoulder_negative|elbow_low|wrist_negative,616.5596923828125,218.983154296875,688.0728759765625
19,0,shoulder_negative|elbow_low|wrist_negative,-391.169677734375,214.90985107421875,90.08736419677734
19,0,shoulder_negative|elbow_low|wrist_negative,437.17913818359375,123.72811889648438,119.28559875488281
19,0,shoulder_negative|elbow_low|wrist_negative,-392.6236267089844,59.6317024230957,990.6975708007812
19,0,shoulder_negative|elbow_low|wrist_negative,-116.96927642822266,320.93048095703125,854.5028076171875
19,0,shoulder_negative|elbow_low|wrist_negative,402.6605529785156,191.20326232910156,931.5299682617188
19,0,shoulder_negative|elbow_low|wrist_negative,-189.56288146972656,169.67022705078125,2.0403900146484375
19,0,shoulder_negative|elbow_low|wrist_negative,374.835693359375,413.2419128417969,332.4025573730469
19,0,shoulder_negative|elbow_low|wrist_negative,-616.6177978515625,-5.414488792419434,98.55674743652344
19,0,shoulder_negative|elbow_low|wrist_negative,477.4090270996094,231.31748962402344,837.41455078125
19,0,shoulder_negative|elbow_low|wrist_negative,-554.636474609375,112.58304595947266,779.0947265625
19,0,shoulder_negative|elbow_low|wrist_negative,-588.7149047851562,448.12701416015625,367.1396484375
19,0,shoulder_negative|elbow_low|wrist_negative,503.0772705078125,191.3045196533203,766.84130859375
19,0,shoulder_negative|elbow_low|wrist_negative,308.34307861328125,361.3128662109375,729.9691772460938
19,0,shoulder_negative|elbow_low|wrist_negative,-221.08912658691406,456.310302734375,859.4208374023438
19,0,shoulder_negative|elbow_low|wrist_negative,-640.9865112304688,101.52079772949219,401.5442199707031
19,0,shoulder_negative|elbow_low|wrist_negative,687.26416015625,247.20941162109375,536.4894409179688
19,0,shoulder_negative|elbow_low|wrist_negative,-54.782657623291016,622.0726318359375,425.1226806640625
19,0,shoulder_negative|elbow_low|wrist_negative,70.7818832397461,123.15534973144531,1010.3475341796875
19,0,shoulder_negative|elbow_low|wrist_negative,-54.01008987426758,576.4069213867188,716.4237060546875
19,0,shoulder_negative|elbow_low|wrist_negative,-216.8592071533203,40.573036193847656,1002.8138427734375
19,0,shoulder_negative|elbow_low|wrist_negative,376.18438720703125,171.96084594726562,977.8228149414062
19,0,shoulder_negative|elbow_low|wrist_negative,-280.4296569824219,406.5426330566406,907.0985107421875
19,0,shoulder_negative|elbow_low|wrist_negative,188.7909698486328,653.8961791992188,311.5779113769531
19,0,shoulder_negative|elbow_low|wrist_negative,-404.03607177734375,131.93963623046875,40.19218444824219
19,0,shoulder_negative|elbow_low|wrist_negative,582.732177734375,221.99819946289062,525.2078857421875
